"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2026-04-14","99.8","-1.85","5.32","Misiorowski, Jacob",662139,694819,,"ball",,,,,12,,"R","L","R","MIL","TOR","B",,,0,0,2026,"-0.95","1.28",1.7665268702972947,2.8332271737580017,,,,1,1,"Top",,,,,,,12.356328988544705,-144.73509498505996,-4.377533838441396,-16.276170689484204,34.68421485873305,-13.257243342691316,3.036581365,1.532480315,,,,"101.7",2676,"7.5",823802,661388,641343,668930,666152,687401,682641,669003,686217,"52.95",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.002","0.041",,,,,"-0.041",,0,0,0.522,0.478,24,29,24,30,1,0,7,2,5,1,"1.03","0.95","-0.95","28.4",,,,,
"FF","2026-04-14","99.5","-1.94","5.3","Misiorowski, Jacob",676391,694819,"field_out","hit_into_play",,,,,3,"Ernie Clement pops out to first baseman Jake Bauers.","R","R","R","MIL","TOR","X",3,"popup",2,1,2026,"-1.26","1.19",0.6548477881198806,3.1430644564846175,,,,0,1,"Top",147.69,181.4,,,,,10.260974131800175,-144.49173025407396,-3.209020348443439,-20.04638354888257,35.67067039904492,-14.930693617539035,3.191043307,1.610433071,74,"87.5",74,"101.4",2668,"7.6",823802,661388,641343,668930,666152,687401,682641,669003,686217,"52.92",0.009,0.011,"0",1,0,0,3,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.026","-0.316","71.2","7.0",,0.012,"0.316","88.0",0,0,0.496,0.504,24,30,24,30,1,0,7,2,5,1,"1.13","1.26","1.26","28.3",10.932089833596514,-0.7410466981342755,20.66174858962914,43.95622838353235,31.920474309771436
"FF","2026-04-14","98.4","-1.89","5.22","Misiorowski, Jacob",676391,694819,,"called_strike",,,,,3,,"R","R","R","MIL","TOR","S",,,2,0,2026,"-1.14","1.15",0.4910060562965175,3.1688911549875707,,,,0,1,"Top",,,,,,,9.276464906783508,-142.958648218047,-2.680915403892061,-17.743839271651506,34.08782177217116,-16.016226875648712,3.191043307,1.610433071,,,,"100.6",2627,"7.7",823802,661388,641343,668930,666152,687401,682641,669003,686217,"52.83",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.007","-0.08",,,,,"0.08",,0,0,0.489,0.511,24,30,24,30,1,0,7,2,5,1,"1.22","1.14","1.14","26.0",,,,,
"FF","2026-04-14","99.8","-1.88","5.19","Misiorowski, Jacob",676391,694819,,"ball",,,,,12,,"R","R","R","MIL","TOR","B",,,1,0,2026,"-1.09","1.24",1.0711401002913319,2.802617603271419,,,,0,1,"Top",,,,,,,10.869921843332177,-144.87929523610137,-4.022920085779992,-17.945038409584168,34.343055242570635,-13.951819041310065,3.191043307,1.610433071,,,,"101.9",2701,"7.6",823802,661388,641343,668930,666152,687401,682641,669003,686217,"52.91",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"-0.007","0.085",,,,,"-0.085",,0,0,0.496,0.504,24,30,24,30,1,0,7,2,5,1,"1.06","1.09","1.09","27.7",,,,,
"FF","2026-04-14","99.3","-1.84","5.36","Misiorowski, Jacob",676391,694819,,"ball",,,,,12,,"R","R","R","MIL","TOR","B",,,0,0,2026,"-1.08","1.2",1.4057137619227735,3.46121047456566,,,,0,1,"Top",,,,,,,11.549320248443275,-144.12362076974773,-2.4797194749699907,-17.7816951537634,34.436483137468414,-15.096311722620772,3.191043307,1.610433071,,,,"100.9",2663,"7.4",823802,661388,641343,668930,666152,687401,682641,669003,686217,"53.13",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.004","0.046",,,,,"-0.046",,0,0,0.5,0.5,24,30,24,30,1,0,7,2,5,1,"1.13","1.08","1.08","27.3",,,,,
"FF","2026-04-07","97.1","-1.81","5.08","Misiorowski, Jacob",677800,694819,"walk","ball",,,,,14,"Wilyer Abreu walks. Jarren Duran to 3rd. Willson Contreras to 2nd.","R","L","R","BOS","MIL","B",,,3,1,2026,"-0.82","1.45",1.2644866203631033,2.098780104857661,,680776,575929,1,6,"Bot",,,,,,,10.267658016200944,-140.8103711279648,-5.670666549541687,-13.429702822017994,35.78775039769957,-11.75364145335035,3.117322835,1.573228347,,,,"98.8",2531,"7.7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.8",,0.699952,"0.7",1,0,0,,44,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",224,"0.049","0.215",,,,,"-0.215",,0,0,0.662,0.662,24,27,24,27,3,2,6,1,7,1,"1.01","0.82","-0.82","29.2",,,,,
"FF","2026-04-07","96.3","-1.92","5.24","Misiorowski, Jacob",677800,694819,,"called_strike",,,,,3,,"R","L","R","BOS","MIL","S",,,3,0,2026,"-0.61","1.56",0.38088355367550086,3.214159913359811,,680776,575929,1,6,"Bot",,,,,,,7.595781620253383,-140.00236244707543,-3.207628037100101,-9.918270117563802,35.18832744388015,-11.299390084519205,3.117322835,1.573228347,,,,"97.8",2495,"7.4",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.06",,,,,,,,44,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",219,"-0.017","-0.07",,,,,"0.07",,0,0,0.679,0.679,24,27,24,27,3,2,6,1,7,1,"0.93","0.61","-0.61","30.3",,,,,
"FF","2026-04-07","96.5","-1.89","5.14","Misiorowski, Jacob",677800,694819,,"ball",,,,,14,,"R","L","R","BOS","MIL","B",,,2,0,2026,"-0.63","1.45",1.4889187973419316,2.25188727173435,,680776,575929,1,6,"Bot",,,,,,,10.58474419864251,-139.97101350275702,-5.335327490294389,-10.812330793535489,34.23230605634085,-12.05512327173063,3.117322835,1.573228347,,,,"98.3",2543,"7.7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.82",,,,,,,,44,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",225,"0.025","0.113",,,,,"-0.113",,0,0,0.654,0.654,24,27,24,27,3,2,6,1,7,1,"1.03","0.63","-0.63","30.9",,,,,
"CU","2026-04-07","86","-1.71","5.41","Misiorowski, Jacob",677800,694819,,"ball",,,,,11,,"R","L","R","BOS","MIL","B",,,1,0,2026,"0.27","-0.4",-1.2297945934806545,3.320280048614457,,680776,575929,1,6,"Bot",,,,,,,0.5612128867313453,-125.17269736586805,2.355414780686575,2.738721092689851,25.494674052650925,-37.09013053797943,3.117322835,1.573228347,,,,"87.2",1836,"7.1",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.43",,,,,,,,44,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",51,"0.016","0.075",,,,,"-0.075",,0,0,0.638,0.638,24,27,24,27,3,2,6,1,7,1,"3.48","-0.27","0.27","36.6",,,,,
"CU","2026-04-07","84.7","-1.86","5.52","Misiorowski, Jacob",677800,694819,,"ball",,,,,11,,"R","L","R","BOS","MIL","B",,,0,0,2026,"0.28","-0.64",-1.8552204169193336,3.1426004332273902,,680776,575929,1,6,"Bot",,,,,,,-0.5688813425356787,-123.39890926304767,2.3014802615406413,2.9803453989688,24.365420346559816,-39.35711413649983,3.117322835,1.573228347,,,,"86.1",1919,"7.1",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.4",,,,,,,,44,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",39,"0.008","0.038",,,,,"-0.038",,0,0,0.63,0.63,24,27,24,27,3,2,6,1,7,1,"3.8","-0.28","0.28","39.1",,,,,
"FF","2026-04-07","96","-1.76","5.15","Misiorowski, Jacob",575929,694819,"walk","ball",,,,,12,"Willson Contreras walks. Jarren Duran to 2nd.","R","R","R","BOS","MIL","B",,,3,0,2026,"-0.77","1.48",1.7808986466154109,2.480786613649415,,,680776,1,6,"Bot",,,,,,,11.288005261773314,-139.27566537719534,-4.713398964503573,-12.691008629329362,34.42357713613319,-12.085381698474176,3.229658793,1.62992126,,,,"97.8",2563,"7.7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.82",,0.699952,"0.7",1,0,0,,43,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0.021","0.119",,,,,"-0.119",,0,0,0.609,0.609,24,34,24,34,3,2,6,1,7,1,"1.03","0.77","0.77","29.1",,,,,
"FF","2026-04-07","94.8","-1.72","5.23","Misiorowski, Jacob",575929,694819,,"ball",,,,,12,,"R","R","R","BOS","MIL","B",,,2,0,2026,"-0.63","1.49",0.14763623268252324,3.641771278134222,,,680776,1,6,"Bot",,,,,,,6.419309343506187,-137.85765979028753,-1.6704244001391662,-9.602461193565068,34.5104399356729,-13.174502780814734,3.229658793,1.62992126,,,,"96.5",2415,"7.6",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.93",,,,,,,,43,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0.015","0.098",,,,,"-0.098",,0,0,0.594,0.594,24,34,24,34,3,2,6,1,7,1,"1.08","0.63","0.63","29.1",,,,,
"SL","2026-04-07","92.9","-1.85","5.07","Misiorowski, Jacob",575929,694819,,"ball",,,,,14,,"R","R","R","BOS","MIL","B",,,1,0,2026,"0.02","0.69",1.05206672947092,1.7800979304374374,,,680776,1,6,"Bot",,,,,,,7.455063232325986,-135.12704187142265,-4.0163264726300145,-1.4780512577797074,30.714747651326263,-23.06673886285,3.229658793,1.62992126,,,,"94.8",2438,"7.5",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.97",,,,,,,,43,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",197,"0.011","0.072",,,,,"-0.072",,0,0,0.583,0.583,24,34,24,34,3,2,6,1,7,1,"1.97","-0.02","-0.02","31.1",,,,,
"SL","2026-04-07","91.4","-1.6","5.16","Misiorowski, Jacob",575929,694819,,"ball",,,,,14,,"R","R","R","BOS","MIL","B",,,0,0,2026,"0.1","0.66",1.6859785082216265,2.233463748304664,,,680776,1,6,"Bot",,,,,,,8.109063739249377,-132.78271556328082,-2.68486441194651,-0.8074452832219455,31.59146624336373,-24.038138448384856,3.229658793,1.62992126,,,,"92.7",2249,"7.4",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.11",,,,,,,,43,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",200,"0.005","0.035",,,,,"-0.035",,0,0,0.578,0.578,24,34,24,34,3,2,6,1,7,1,"2.1","-0.1","-0.1","31.0",,,,,
"FF","2026-04-07","97","-1.96","5.2","Misiorowski, Jacob",680776,694819,"walk","ball",,,,,11,"Jarren Duran walks.","R","L","R","BOS","MIL","B",,,3,0,2026,"-0.94","1.41",-0.23221858220450642,3.5344956299255466,,,,1,6,"Bot",,,,,,,6.901189987441681,-141.10827352564158,-2.0288865187142004,-14.126808038405633,34.164666578367076,-13.19184706857317,3.229658793,1.62992126,,,,"99",2478,"7.6",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.93",,0.699952,"0.7",1,0,0,,42,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0.014","0.167",,,,,"-0.167",,0,0,0.564,0.564,24,29,24,30,3,2,6,2,7,3,"1.03","0.94","-0.94","29.7",,,,,
"FF","2026-04-07","95.8","-1.77","5.14","Misiorowski, Jacob",680776,694819,,"ball",,,,,12,,"R","L","R","BOS","MIL","B",,,2,0,2026,"-1.06","1.42",1.5110318352494132,3.7033997023994596,,,,1,6,"Bot",,,,,,,11.204633817737541,-138.8617502791401,-1.1452453993703966,-16.507367581226337,38.003377848389114,-14.060455660712961,3.229658793,1.62992126,,,,"96.6",2490,"7.5",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.01",,,,,,,,42,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0.011","0.145",,,,,"-0.145",,0,0,0.553,0.553,24,29,24,30,3,2,6,2,7,3,"1.13","1.06","-1.06","28.3",,,,,
"CH","2026-04-07","92.5","-1.7","5.13","Misiorowski, Jacob",680776,694819,,"ball",,,,,14,,"R","L","R","BOS","MIL","B",,,1,0,2026,"-1.48","0.67",1.482585908110022,-0.37212860450307605,,,,1,6,"Bot",,,,,,,11.546896066840961,-133.86485433688122,-9.540100887841465,-20.32205614509954,31.174908509228832,-21.974691824205014,3.229658793,1.62992126,,,,"94.1",1938,"7.7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.81",,,,,,,,42,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",240,"0.007","0.074",,,,,"-0.074",,0,0,0.546,0.546,24,29,24,30,3,2,6,2,7,3,"2.04","1.48","-1.48","28.4",,,,,
"FF","2026-04-07","97.1","-1.64","5.22","Misiorowski, Jacob",680776,694819,,"ball",,,,,12,,"R","L","R","BOS","MIL","B",,,0,0,2026,"-0.92","1.44",1.3202050585511222,3.756736731659452,,,,1,6,"Bot",,,,,,,10.218313946212211,-140.98273413934706,-1.560809660923308,-14.636748710405575,34.032279592634346,-12.868845924822057,3.229658793,1.62992126,,,,"99.2",2487,"7.7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.8",,,,,,,,42,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0.004","0.041",,,,,"-0.041",,0,0,0.542,0.542,24,29,24,30,3,2,6,2,7,3,"1","0.92","-0.92","28.6",,,,,
"FF","2026-04-07","95.9","-1.94","5.03","Misiorowski, Jacob",701350,694819,"strikeout","called_strike",,,,,9,"Roman Anthony called out on strikes.","R","L","R","BOS","MIL","S",2,,2,2,2026,"-0.81","1.44",0.38090814866891276,1.8714324395572564,,,,0,6,"Bot",,,,,,,8.098183385652499,-139.32939385980802,-5.924212244706163,-12.385981925669954,33.399074285156686,-12.303668903568406,3.326197507,1.678641732,,,,"97.9",2499,"7.6",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.86",,0,"0",1,0,0,,41,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",225,"-0.029","-0.238",,,,,"0.238",,0,0,0.571,0.571,24,22,24,22,3,2,6,1,7,1,"1.06","0.81","-0.81","28.6",,,,,
"SL","2026-04-07","92.9","-1.83","5.06","Misiorowski, Jacob",701350,694819,,"foul_tip",,,,,14,,"R","L","R","BOS","MIL","S",,,2,1,2026,"0.23","0.54",1.0326534851550635,2.331595751123906,,,,0,6,"Bot",,,,,,,6.884579080377013,-135.13060312198377,-2.2389424559881554,1.2960162686035335,29.188575234726756,-25.32103552210337,3.326197507,1.678641732,,,,"95",2396,"7.5",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.97",,,,,,,,41,4,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",191,"-0.01","-0.078","76.8","8.0",,,"0.078",,0,0,0.581,0.581,24,22,24,22,3,2,6,1,7,1,"2.11","-0.23","0.23","29.4",26.051600508382183,-29.391895486209133,34.3529989050887,22.154336873960144,48.321401489372676
"CU","2026-04-07","85.7","-1.74","5.41","Misiorowski, Jacob",701350,694819,,"ball",,,,,13,,"R","L","R","BOS","MIL","B",,,1,1,2026,"0.28","-0.87",-1.3496212604078155,2.2556468313283586,,,,0,6,"Bot",,,,,,,0.3251350781319605,-124.73972578921462,0.8831017144800177,2.8613151748477863,27.38007509410682,-41.61188938121489,3.326197507,1.678641732,,,,"86.5",2133,"7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.49",,,,,,,,41,3,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",47,"0.007","0.064",,,,,"-0.064",,0,0,0.574,0.574,24,22,24,22,3,2,6,1,7,1,"3.99","-0.28","0.28","34.4",,,,,
"CU","2026-04-07","85.7","-1.75","5.51","Misiorowski, Jacob",701350,694819,,"called_strike",,,,,5,,"R","L","R","BOS","MIL","S",,,1,0,2026,"0.14","-0.91",0.0651434808801526,2.3827617594398047,,,,0,6,"Bot",,,,,,,3.9986936475361388,-124.71258943766708,1.0452455781494319,0.5557893001686135,27.583498666901665,-42.06595888955767,3.326197507,1.678641732,,,,"86.5",2164,"7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.45",,,,,,,,41,2,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",49,"-0.007","-0.059",,,,,"0.059",,0,0,0.581,0.581,24,22,24,22,3,2,6,1,7,1,"4.04","-0.14","0.14","35.7",,,,,
"CU","2026-04-07","84.3","-1.84","5.4","Misiorowski, Jacob",701350,694819,,"ball",,,,,13,,"R","L","R","BOS","MIL","B",,,0,0,2026,"0.14","-0.97",-0.8019420059739417,1.2153609764703726,,,,0,6,"Bot",,,,,,,2.125189155623009,-122.75440193384463,-1.0671034951979534,0.96292309842217,27.595180493286755,-41.88376365607163,3.326197507,1.678641732,,,,"85.1",2113,"7.1",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.41",,,,,,,,41,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",39,"0.005","0.046",,,,,"-0.046",,0,0,0.576,0.576,24,22,24,22,3,2,6,1,7,1,"4.21","-0.14","0.14","38.8",,,,,
"FF","2026-04-07","98","-1.74","5.12","Misiorowski, Jacob",643396,694819,"field_out","hit_into_play",,,,,1,"Isiah Kiner-Falefa grounds out, second baseman David Hamilton to first baseman Gary Sánchez.","R","R","R","BOS","MIL","X",4,"ground_ball",0,1,2026,"-1.02","1.36",-0.7167330262555107,2.992083136106693,,678882,657136,2,5,"Bot",142.36,158,,,,,5.264467104625999,-142.62240712927942,-3.340374280541962,-15.185765157391199,34.285065639636706,-13.113550277266924,3.125221457,1.577214567,69,"54.3",9,"100",2490,"7.5",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.99",0.127,0.116,"0",1,0,0,1,36,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"-0.05","-0.259","61.6","5.2",,0.158,"0.259","88.0",0,0,0.55,0.55,24,31,24,31,2,1,6,6,7,1,"1.02","1.02","1.02","31.6",-7.557090567155984,17.169197732641543,36.15972619187959,26.033812958864697,21.707306159869656
"FF","2026-04-07","96.9","-1.88","5.18","Misiorowski, Jacob",643396,694819,,"foul",,,,,3,,"R","R","R","BOS","MIL","S",,,0,0,2026,"-0.83","1.39",0.3726551001563828,2.695007321054971,,678882,657136,2,5,"Bot",,,,,,,8.034890930497381,-140.77464019248052,-4.183851384526461,-12.898272399018396,34.004398916415006,-12.937610223510326,3.125221457,1.577214567,256,"77.9",32,"98.8",2437,"7.6",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.94",,,,,,,,36,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"-0.009","-0.031","62.3","5.9",,,"0.031","88.0",0,0,0.559,0.559,24,31,24,31,2,1,6,6,7,1,"1.06","0.83","0.83","34.6",-12.03949838979344,20.89339321646682,32.67038202600108,41.17123574766609,14.029910741147065
"CU","2026-04-07","83.3","-1.81","5.47","Misiorowski, Jacob",657136,694819,"hit_by_pitch","hit_by_pitch",,,,,11,"Connor Wong hit by pitch. Ceddanne Rafaela to 2nd.","R","R","R","BOS","MIL","B",,,2,2,2026,"0.59","-1.01",-2.3112999497769215,3.036605281555466,,,678882,2,5,"Bot",,,,,,,-2.343970335456089,-121.18196571812487,3.220041072899324,6.273671319717469,26.894548105605278,-42.98697855992073,3.105913714,1.567470472,,,,"83.8",2101,"6.9",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.57",,0.730755,"0.7",1,0,0,,35,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",43,"0.033","0.299",,,,,"-0.299",,0,0,0.526,0.526,24,30,24,30,2,1,6,6,7,5,"4.33","-0.59","-0.59","35.4",,,,,
"FF","2026-04-07","98.1","-1.82","5.22","Misiorowski, Jacob",657136,694819,,"ball",,,,,12,,"R","R","R","BOS","MIL","B",,,1,2,2026,"-0.98","1.53",1.0237465869187738,2.4018149100391026,,,678882,2,5,"Bot",,,,,,,10.101089190011034,-142.26268785255468,-5.543076562279503,-15.870538194203275,37.19974060088021,-10.29072838267691,3.105913714,1.567470472,,,,"99.2",2532,"7.4",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.07",,,,,,,,35,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.004","0.051",,,,,"-0.051",,0,0,0.522,0.522,24,30,24,30,2,1,6,6,7,5,"0.88","0.98","0.98","29.3",,,,,
"CU","2026-04-07","85.7","-1.83","5.43","Misiorowski, Jacob",657136,694819,,"swinging_strike",,,,,14,,"R","R","R","BOS","MIL","S",,,1,1,2026,"0.52","-0.69",0.5731167327695301,0.8435905618355144,,,678882,2,5,"Bot",,,,,,,4.5847228983460235,-124.75851109361278,-2.9051508529644727,4.456554400889659,26.28409100087917,-38.927436589584836,3.105913714,1.567470472,,,,"86.8",1925,"7",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.46",,,,,,,,35,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",36,"-0.007","-0.067","67.5","8.2","17.936759148",,"0.067",,0,0,0.529,0.529,24,30,24,30,2,1,6,6,7,5,"3.8","-0.52","-0.52","34.7",28.16560388053457,-48.000607544775896,29.199381923279166,39.10422506780402,66.6483724826382
"FF","2026-04-07","96.9","-1.88","5.07","Misiorowski, Jacob",657136,694819,,"foul",,,,,3,,"R","R","R","BOS","MIL","S",,,1,0,2026,"-1.11","1.38",0.47836284331280843,2.8539412630325796,,,678882,2,5,"Bot",,,,,,,8.940846072868469,-140.74987828712784,-3.4018322602430504,-16.80451319252721,34.38722825083293,-13.30370560002898,3.105913714,1.567470472,195,"83.3",57,"98.3",2463,"7.3",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.18",,,,,,,,35,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",224,"-0.005","-0.05","73.0","6.7",,,"0.05","88.0",0,0,0.534,0.534,24,30,24,30,2,1,6,6,7,5,"1.07","1.11","1.11","29.1",1.7695603845384753,10.707889226954594,27.412353341961662,39.816801197514344,26.074705948374906
"FF","2026-04-07","97.7","-1.86","5.19","Misiorowski, Jacob",657136,694819,,"ball",,,,,11,,"R","R","R","BOS","MIL","B",,,0,0,2026,"-1.15","1.42",-0.0487737634753882,3.668086994918837,,,678882,2,5,"Bot",,,,,,,7.672292892650756,-142.04037306662318,-1.7411281756873147,-17.39471712287229,36.09774330847235,-12.879004391056267,3.105913714,1.567470472,,,,"99.2",2520,"7.4",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.07",,,,,,,,35,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0.003","0.039",,,,,"-0.039",,0,0,0.531,0.531,24,30,24,30,2,1,6,6,7,5,"0.99","1.15","1.15","27.3",,,,,
"FF","2026-04-07","97.9","-2.01","5.12","Misiorowski, Jacob",678882,694819,"single","hit_into_play",,,,,5,"Ceddanne Rafaela singles on a line drive to left fielder Brandon Lockridge.","R","R","R","BOS","MIL","X",7,"line_drive",3,1,2026,"-0.76","1.4",-0.1144094906226708,2.6327343308519975,,,,2,5,"Bot",68.9,108.15,,,,,6.99569409917993,-142.36691734190612,-4.364948010604841,-12.039569676690164,35.473440321583695,-12.377998545820317,3.110301837,1.569685039,228,"98.2",14,"99.8",2634,"7.6",824780,661388,596142,666152,650859,687401,663604,663368,686217,"52.92",0.906,0.873,"0.9",1,1,0,4,34,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.01","0.201","71.9","7.9",,1.103,"-0.201","98.2",0,0,0.521,0.521,24,25,24,26,2,1,6,1,7,1,"1","0.76","0.76","27.7",14.504627812173602,-11.116767801817426,32.99608960594345,33.83412852615574,34.75619772219285
"FF","2026-04-07","98.5","-1.86","5.18","Misiorowski, Jacob",678882,694819,,"ball",,,,,12,,"R","R","R","BOS","MIL","B",,,2,1,2026,"-0.75","1.54",1.1110136946224172,3.2018191046602227,,,,2,5,"Bot",,,,,,,9.943702605933801,-142.9294953781761,-3.3651768945670635,-12.791563234978959,37.35260611557313,-10.554269522030486,3.110301837,1.569685039,,,,"99.9",2539,"7.5",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53",,,,,,,,34,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0.004","0.102",,,,,"-0.102",,0,0,0.517,0.517,24,25,24,26,2,1,6,1,7,1,"0.85","0.75","0.75","31.1",,,,,
"FF","2026-04-07","98.4","-1.61","5.27","Misiorowski, Jacob",678882,694819,,"ball",,,,,12,,"R","R","R","BOS","MIL","B",,,1,1,2026,"-0.74","1.43",0.7887576456165815,4.297751379534732,,,,2,5,"Bot",,,,,,,8.337722654743692,-143.0427307756089,-0.3646649801075262,-12.265076243543085,36.85598023171494,-12.829979276503018,3.110301837,1.569685039,,,,"99.6",2538,"7.3",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.24",,,,,,,,34,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0.003","0.054",,,,,"-0.054",,0,0,0.514,0.514,24,25,24,26,2,1,6,1,7,1,"0.95","0.74","0.74","32.9",,,,,
"SL","2026-04-07","93.7","-1.89","5.11","Misiorowski, Jacob",678882,694819,,"foul",,,,,7,,"R","R","R","BOS","MIL","S",,,1,0,2026,"-0.17","0.63",-0.4401834527460071,1.8889933132883079,,,,2,5,"Bot",,,,,,,4.1701275462203435,-136.444649898544,-3.878187288923911,-3.0255250555861735,29.9794734776058,-23.610954174011795,3.110301837,1.569685039,2,"57.1",-44,"95.6",2465,"7.3",824780,661388,596142,666152,650859,687401,663604,663368,686217,"53.16",,,,,,,,34,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",195,"-0.003","-0.055","70.3","7.5",,,"0.055","88.0",0,0,0.517,0.517,24,25,24,26,2,1,6,1,7,1,"1.96","0.17","0.17","28.3",10.767885776499986,-1.1308989071780795,36.71816865872164,30.00819553633564,31.153930633387805
